trial
0.03, 85.21, 51.00, 0.45
0.03, 84.83, 77.00, 0.19
0.03, 84.44, 51.00, 0.73
0.03, 84.04, 52.00, 0.41
0.03, 83.63, 77.00, 0.26
0.03, 83.20, 48.00, 0.50
0.03, 82.77, 51.00, 0.41
0.03, 82.32, 76.00, 0.24
0.03, 81.86, 48.00, 0.43
0.03, 81.38, 76.00, 0.23
0.03, 80.89, 75.00, 0.24
0.03, 80.39, 49.00, 0.46
0.03, 79.87, 75.00, 0.23
0.03, 79.34, 74.00, 0.23
0.03, 78.79, 47.00, 0.34
0.03, 78.23, 73.00, 0.21
0.03, 77.66, 73.00, 0.19
0.03, 77.05, 72.00, -0.21
0.03, 76.40, 72.00, 0.18
0.03, 75.78, 45.00, 0.60
0.03, 75.14, 72.00, 0.14
0.03, 74.48, 71.00, 0.09
0.03, 73.81, 42.00, 0.28
0.03, 73.12, 71.00, 0.03
0.03, 72.42, 71.00, 0.03
0.03, 71.69, 65.00, 0.18
0.03, 70.96, 70.00, 0.03
0.03, 70.20, 68.00, 0.01
0.03, 69.43, 67.00, 0.03
0.03, 68.63, 66.00, 0.04
0.03, 67.83, 65.00, 0.03
0.03, 67.01, 65.00, 0.03
0.03, 66.17, 65.00, 0.03
0.03, 65.31, 64.00, 0.03
0.03, 64.45, 64.00, 0.01
0.03, 63.57, 64.00, 0.01
0.03, 62.69, 39.00, 0.40
0.03, 61.80, 60.00, 0.01
0.03, 60.90, 58.00, 0.03
0.03, 59.99, 57.00, 0.01
0.03, 59.07, 56.00, 0.04
0.03, 58.14, 56.00, 0.01
0.03, 57.20, 56.00, 0.03
0.03, 56.25, 56.00, 0.03
0.03, 55.30, 56.00, 0.03
0.03, 54.34, 13.00, 0.16
0.03, 53.38, 53.00, 0.01
0.03, 52.41, 51.00, 0.03
0.03, 51.44, 50.00, 0.01
0.03, 50.46, 49.00, 0.04
0.03, 49.48, 49.00, 0.01
0.03, 48.50, 49.00, 0.01
0.03, 47.52, 47.00, 0.01
0.03, 46.53, 46.00, 0.03
0.03, 45.55, 45.00, 0.04
0.03, 44.57, 44.00, 0.01
0.03, 43.60, 10.00, 0.31
0.03, 42.63, 42.00, 0.03
0.03, 41.66, 41.00, -0.02
0.03, 40.49, 40.00, -3.84
0.03, 39.66, 40.00, 7.69
0.03, 39.19, 39.00, 7.69
0.03, 39.05, 38.00, 7.69
0.03, 39.23, 38.00, 7.69
0.03, 39.75, 38.00, 7.69
0.03, 40.58, 38.00, 7.67
0.03, 41.74, 38.00, 7.69
0.03, 43.23, -8.00, 7.74
0.03, 45.04, -3.00, 7.65
0.03, 47.17, 39.00, 7.69
0.03, 49.31, 8.00, 0.13
0.03, 51.36, 16.00, 0.13
0.03, 53.49, 45.00, 0.04
0.03, 55.64, 13.00, 0.16
0.03, 57.76, 50.00, 0.03
0.03, 59.88, 52.00, 0.01
0.03, 61.99, 25.00, 0.14
0.03, 64.10, 56.00, 0.03
0.03, 66.19, 57.00, 0.01
0.03, 68.27, 29.00, 0.16
0.03, 70.33, 61.00, 0.03
0.03, 72.39, 63.00, 0.04
0.03, 74.42, 42.00, 0.11
0.03, 76.42, 67.00, 0.01
0.03, 78.41, 69.00, 0.03
0.03, 80.39, 52.00, 0.13
0.03, 82.33, 72.00, 0.01
0.03, 84.26, 56.00, 0.40
0.03, 86.17, 58.00, 0.16
0.03, 88.06, 78.00, 0.01
0.03, 89.92, 62.00, 0.18
0.03, 90.00, 83.00, 0.14
0.05, 89.90, 84.00, -0.01
0.03, 89.81, 82.00, 0.13
0.03, 89.69, 86.00, -0.04
0.03, 89.53, 86.00, -0.06
0.03, 89.33, 86.00, -0.06
0.03, 89.09, 86.00, -0.09
0.03, 88.81, 86.00, -0.09
0.03, 88.49, 87.00, -0.08
0.03, 88.14, 87.00, -0.08
0.03, 87.74, 87.00, -0.09
0.03, 87.31, 87.00, -0.09
0.03, 86.85, 85.00, 0.06
0.03, 86.37, 87.00, -0.09
0.03, 85.84, 87.00, -0.13
0.03, 85.27, 67.00, 0.06
0.03, 84.69, 86.00, -0.14
0.03, 84.07, 65.00, 0.11
0.03, 83.43, 66.00, 0.03
0.03, 82.77, 85.00, -0.14
0.03, 82.05, 64.00, 0.03
0.03, 81.32, 82.00, 0.01
0.03, 80.57, 84.00, -0.16
0.03, 79.76, 64.00, -0.01
0.03, 78.90, 82.00, -0.36
0.03, 78.02, 61.00, 0.01
0.03, 77.15, 61.00, -0.04
0.03, 76.21, 80.00, -0.21
0.03, 75.24, 59.00, -0.02
0.03, 74.25, 59.00, -0.04
0.03, 73.23, 57.00, 0.06
0.03, 72.23, 56.00, -0.04
0.03, 71.17, 56.00, -0.06
0.03, 70.08, 55.00, -0.04
0.03, 68.98, 55.00, -0.06
0.03, 67.85, 55.00, -0.06
0.03, 66.70, 54.00, -0.08
0.03, 65.53, 53.00, -0.06
0.03, 64.34, 53.00, -0.06
0.03, 63.13, 52.00, -0.08
0.03, 61.91, 51.00, -0.04
0.03, 60.67, 51.00, -0.06
0.03, 59.41, 51.00, -0.08
0.03, 58.15, 51.00, -0.06
0.03, 56.86, 51.00, -0.06
0.03, 55.57, 51.00, -0.06
0.03, 54.26, 51.00, -0.08
0.03, 52.95, 51.00, -0.06
0.03, 51.62, 51.00, -0.08
trial
0.03, 50.40, 49.00, 0.03
25.47, 90.00, 49.00, 0.03
0.05, 89.92, 19.00, 0.16
0.03, 89.85, 31.00, 0.14
0.03, 89.75, 38.00, -0.02
0.03, 89.63, 34.00, 0.14
0.03, 89.49, 51.00, 0.11
0.03, 89.34, 56.00, 0.06
0.03, 89.17, 60.00, 0.14
0.03, 88.98, 65.00, -0.08
0.03, 88.77, 65.00, 0.14
0.03, 88.55, 83.00, -0.01
0.03, 88.31, 84.00, 0.01
0.03, 88.07, 85.00, 0.03
0.03, 87.81, 86.00, 0.03
0.03, 87.55, 85.00, 0.01
0.03, 87.28, 86.00, 0.01
0.03, 86.99, 86.00, 0.01
0.03, 86.71, 57.00, 0.21
0.03, 86.42, 85.00, 0.01
0.03, 86.13, 84.00, 0.04
0.03, 85.82, 84.00, -0.16
0.03, 85.50, 84.00, 0.03
0.03, 85.19, 84.00, 0.03
0.03, 84.87, 84.00, 0.03
0.03, 84.55, 83.00, 0.01
0.03, 84.23, 83.00, 0.01
0.03, 83.90, 82.00, 0.03
0.03, 83.58, 81.00, 0.01
0.03, 83.25, 80.00, 0.03
0.03, 82.92, 80.00, 0.04
0.03, 82.60, 80.00, 0.03
0.03, 82.27, 80.00, 0.03
0.03, 81.95, 80.00, 0.01
0.03, 81.62, 80.00, 0.01
0.03, 81.29, 79.00, 0.01
0.03, 80.97, 78.00, 0.03
0.03, 80.64, 78.00, 0.01
0.03, 80.32, 77.00, 0.04
0.03, 80.00, 77.00, 0.03
0.03, 79.68, 77.00, 0.03
0.03, 79.36, 77.00, 0.03
0.03, 79.04, 77.00, 0.03
0.03, 78.73, 77.00, 0.03
0.03, 78.41, 76.00, 0.01
0.03, 78.10, 76.00, 0.01
0.03, 77.79, 75.00, 0.03
0.03, 77.48, 76.00, -0.01
0.03, 77.16, 75.00, 0.03
0.03, 76.86, 75.00, 0.03
0.03, 76.56, 75.00, 0.01
0.03, 76.26, 74.00, 0.01
0.03, 75.96, 73.00, 0.03
0.03, 75.66, 74.00, -0.01
0.03, 75.36, 73.00, 0.01
0.03, 75.06, 73.00, 0.01
0.03, 74.77, 72.00, 0.01
0.03, 74.48, 72.00, 0.01
0.03, 74.20, 72.00, 0.03
0.03, 73.92, 72.00, 0.01
0.03, 73.65, 49.00, 0.24
0.03, 73.37, 71.00, -0.01
0.03, 73.09, 71.00, 0.01
0.03, 72.83, 70.00, 0.01
0.03, 72.56, 71.00, 0.01
0.03, 72.30, 70.00, 0.01
0.03, 72.04, 69.00, 0.01
0.03, 71.78, 70.00, 0.01
0.03, 71.52, 69.00, 0.01
0.03, 71.26, 69.00, 0.01
0.03, 71.01, 69.00, 0.03
0.03, 70.76, 69.00, 0.01
0.03, 70.51, 68.00, 0.01
0.03, 70.26, 67.00, 0.03
0.03, 70.02, 67.00, 0.03
0.03, 69.77, 67.00, 0.03
0.03, 69.53, 67.00, 0.01
0.03, 69.31, 42.00, 0.40
0.03, 69.09, 66.00, 0.03
0.03, 68.87, 66.00, 0.01
0.03, 68.66, 42.00, 0.19
0.03, 68.45, 65.00, -0.01
0.03, 68.23, 65.00, 0.03
0.03, 68.02, 65.00, 0.01
0.03, 67.81, 65.00, 0.01
0.03, 67.60, 65.00, 0.03
0.03, 67.39, 65.00, 0.01
0.03, 67.19, 64.00, 0.03
0.03, 66.98, 64.00, 0.03
0.03, 66.78, 64.00, 0.01
0.03, 66.58, 64.00, 0.03
0.03, 66.38, 64.00, 0.03
0.03, 66.18, 64.00, 0.03
0.03, 65.98, 64.00, 0.03
0.03, 65.80, 38.00, 0.24
0.03, 65.61, 64.00, 0.03
0.03, 65.43, 64.00, 0.03
0.03, 65.23, 64.00, -0.26
0.03, 65.03, 64.00, -0.01
0.03, 64.83, 64.00, 0.01
0.03, 64.64, 41.00, 0.14
0.03, 64.46, 62.00, -0.01
0.03, 64.27, 61.00, 0.01
0.03, 64.09, 61.00, 0.01
0.03, 63.90, 61.00, 0.01
0.03, 63.73, 21.00, 0.19
0.03, 63.56, 61.00, 0.03
0.03, 63.39, 60.00, 0.03
0.03, 63.22, 61.00, 0.03
0.03, 63.06, 60.00, 0.03
0.03, 62.89, 61.00, 0.03
0.03, 62.72, 60.00, -0.09
0.03, 62.55, 59.00, 0.03
0.03, 62.38, 57.00, 0.01
0.03, 62.22, 58.00, 0.01
0.03, 62.05, 58.00, 0.03
0.03, 61.89, 58.00, 0.01
0.03, 61.73, 59.00, 0.01
0.03, 61.57, 59.00, 0.01
0.03, 61.41, 57.00, 0.01
0.03, 61.26, 57.00, 0.03
0.03, 61.10, 56.00, 0.01
0.03, 60.95, 56.00, 0.01
0.03, 60.79, 58.00, 0.03
0.03, 60.64, 57.00, 0.01
0.03, 60.49, 57.00, 0.03
0.03, 60.35, 57.00, 0.03
0.03, 60.20, 57.00, 0.03
0.03, 60.06, 57.00, 0.01
0.03, 59.91, 57.00, 0.01
0.03, 59.77, 57.00, 0.01
0.03, 59.63, 57.00, 0.01
0.03, 59.49, 57.00, 0.01
0.03, 59.35, 57.00, 0.03
0.03, 59.21, 57.00, 0.03
0.03, 59.08, 57.00, 0.01
0.03, 58.94, 57.00, 0.01
0.03, 58.81, 57.00, 0.01
0.03, 58.68, 57.00, 0.01
0.03, 58.55, 56.00, 0.03
0.03, 58.42, 55.00, 0.03
0.03, 58.29, 56.00, 0.03
0.03, 58.17, 56.00, 0.01
0.03, 58.04, 56.00, 0.01
0.03, 57.92, 55.00, 0.03
0.03, 57.80, 55.00, 0.03
0.03, 57.68, 55.00, 0.03
0.03, 57.56, 55.00, 0.01
0.03, 57.44, 55.00, 0.01
0.03, 57.32, 55.00, 0.03
0.03, 57.21, 55.00, 0.03
0.03, 57.09, 55.00, 0.03
0.03, 56.98, 55.00, 0.01
0.03, 56.89, 8.00, 0.50
0.03, 56.80, 55.00, 0.01
0.03, 56.71, 54.00, 0.03
0.03, 56.61, 54.00, 0.01
0.03, 56.52, 54.00, 0.01
0.03, 56.42, 54.00, 0.01
0.03, 56.33, 54.00, 0.03
0.03, 56.24, 54.00, 0.03
0.03, 56.14, 54.00, 0.03
0.03, 56.05, 54.00, 0.03
0.03, 55.96, 54.00, 0.01
0.03, 55.87, 54.00, 0.01
0.03, 55.77, 54.00, -0.08
0.03, 55.67, 53.00, 0.03
0.03, 55.57, 53.00, 0.01
0.03, 55.48, 54.00, 0.01
0.03, 55.39, 53.00, 0.01
0.03, 55.29, 7.00, 0.04
0.03, 55.20, 53.00, 0.03
0.03, 55.11, 53.00, 0.01
0.03, 55.03, 7.00, 0.21
0.03, 54.95, 53.00, 0.01
0.03, 54.87, 53.00, 0.01
0.03, 54.80, 6.00, 0.31
0.03, 54.73, 52.00, 0.01
0.03, 54.66, 52.00, 0.01
0.03, 54.58, 52.00, 0.01
0.03, 54.51, 52.00, 0.01
0.03, 54.44, 52.00, 0.03
0.03, 54.36, 52.00, 0.01
0.03, 54.29, 52.00, 0.01
0.03, 54.21, 52.00, 0.01
0.03, 54.14, 52.00, 0.01
0.03, 54.06, 52.00, 0.03
0.03, 53.99, 52.00, 0.01
0.03, 53.92, 47.00, 0.16
0.03, 53.85, 51.00, 0.01
0.03, 53.78, 51.00, 0.04
0.03, 53.71, 51.00, 0.03
0.03, 53.64, 51.00, 0.01
0.03, 53.57, 51.00, 0.01
0.03, 53.50, 51.00, 0.01
0.03, 53.43, 51.00, -0.02
0.03, 53.36, 51.00, -0.01
0.03, 53.28, 50.00, 0.01
0.03, 53.21, 50.00, 0.03
0.03, 53.14, 50.00, 0.01
0.03, 53.07, 50.00, 0.01
0.03, 53.00, 50.00, 0.01
0.03, 52.93, 50.00, 0.01
0.03, 52.86, 51.00, 0.01
0.03, 52.79, 51.00, -0.01
0.03, 52.72, 51.00, -0.01
0.03, 52.64, 51.00, -0.01
0.03, 52.57, 50.00, 0.01
0.03, 52.50, 51.00, 0.01
0.03, 52.43, 50.00, 0.03
0.03, 52.36, 51.00, -0.01
0.03, 52.29, 51.00, 0.03
0.03, 52.23, 50.00, 0.03
0.03, 52.16, 50.00, 0.03
0.03, 52.10, 50.00, 0.01
0.03, 52.03, 50.00, -0.01
0.03, 51.97, 50.00, 0.03
0.03, 51.90, 50.00, 0.01
0.03, 51.85, 0.00, 0.14
0.03, 51.79, 50.00, -0.01
0.03, 51.73, 49.00, -0.01
0.03, 51.67, 49.00, -0.01
0.03, 51.61, 49.00, -0.02
0.03, 51.54, 49.00, 0.01
0.03, 51.48, 49.00, -0.01
0.03, 51.42, 49.00, 0.01
0.03, 51.36, 49.00, -0.02
0.03, 51.30, 49.00, -0.02
0.03, 51.23, 49.00, -0.01
0.03, 51.17, 49.00, -0.01
0.03, 51.11, 49.00, -0.01
0.03, 51.04, 49.00, -0.01
0.03, 50.98, 49.00, 0.01
0.03, 50.92, 49.00, 0.03
0.03, 50.86, 49.00, 0.01
0.03, 50.81, 49.00, 0.01
0.03, 50.75, 49.00, 0.01
0.03, 50.70, 49.00, 0.01
0.03, 50.64, 48.00, 0.03
0.03, 50.59, 48.00, 0.03
0.03, 50.54, 48.00, 0.01
0.03, 50.49, 48.00, 0.01
0.03, 50.43, 47.00, -0.01
0.03, 50.38, 47.00, -0.01
0.03, 50.33, 47.00, 0.01
0.03, 50.28, 47.00, 0.01
0.03, 50.23, 46.00, 0.03
0.03, 50.18, 45.00, 0.06
0.03, 50.13, 46.00, 0.03
0.03, 50.09, 47.00, 0.01
0.03, 50.04, 46.00, 0.01
0.03, 50.00, 46.00, 0.01
0.03, 49.96, 47.00, 0.04
0.03, 49.93, 0.00, 0.43
0.03, 49.91, 48.00, 0.01
0.03, 49.88, 47.00, 0.03
0.03, 49.85, 47.00, 0.01
0.03, 49.82, 47.00, 0.03
0.03, 49.80, 47.00, 0.03
0.03, 49.77, 47.00, 0.03
0.03, 49.74, 47.00, 0.01
0.03, 49.71, 47.00, -0.01
0.03, 49.68, 47.00, 0.04
0.03, 49.65, 47.00, 0.03
0.03, 49.62, 47.00, 0.03
0.03, 49.59, 47.00, 0.03
0.03, 49.56, 47.00, 0.03
0.03, 49.53, 47.00, 0.01
0.03, 49.50, 47.00, 0.01
0.03, 49.47, 47.00, 0.03
0.03, 49.44, 47.00, 0.01
0.03, 49.41, 47.00, 0.03
0.03, 49.38, 47.00, 0.03
0.03, 49.35, 47.00, 0.03
0.03, 49.32, 47.00, 0.03
0.03, 49.29, 47.00, 0.01
0.03, 49.26, 47.00, 0.01
0.03, 49.23, 47.00, 0.03
0.03, 49.20, 47.00, 0.01
0.03, 49.17, 47.00, 0.03
0.03, 49.14, 47.00, 0.01
0.03, 49.11, 47.00, 0.01
0.03, 49.08, 47.00, 0.03
0.03, 49.05, 47.00, 0.01
0.03, 49.02, 47.00, 0.03
0.03, 48.99, 47.00, 0.01
0.03, 48.96, 47.00, 0.03
0.03, 48.93, 28.00, 0.04
0.03, 48.91, 46.00, 0.04
0.03, 48.88, 46.00, 0.01
0.03, 48.85, 46.00, 0.03
0.03, 48.83, 47.00, 0.01
0.03, 48.80, 47.00, 0.03
0.03, 48.77, 46.00, 0.03
0.03, 48.75, 46.00, 0.08
0.03, 48.73, 45.00, 0.06
0.03, 48.71, 45.00, 0.11
0.03, 48.70, 45.00, 0.14
0.03, 48.69, 45.00, 0.13
0.03, 48.68, 45.00, 0.16
0.03, 48.68, 45.00, 0.18
0.03, 48.69, 44.00, 0.24
0.03, 48.75, -3.00, 1.20
0.03, 48.80, 43.00, 0.26
0.03, 48.87, 41.00, 0.26
0.03, 48.94, 1.00, 0.40
0.03, 49.01, 41.00, 0.28
0.03, 49.09, 41.00, 0.31
0.03, 49.17, 0.00, 0.45
0.03, 49.27, 36.00, 0.46
0.03, 49.36, 41.00, 0.33
0.03, 49.47, -2.00, 0.55
0.03, 49.59, 25.00, 0.53
0.03, 49.74, -5.00, 0.88
0.03, 49.89, -4.00, 0.55
0.03, 50.05, 32.00, 0.56
0.03, 50.22, -6.00, 0.60
0.03, 50.39, -3.00, 0.60
0.03, 50.58, -4.00, 0.70
0.03, 50.77, -3.00, 0.60
0.03, 50.97, -2.00, 0.61
0.03, 51.16, 39.00, 0.16
0.03, 51.35, -5.00, 0.63
0.03, 51.54, -10.00, 0.48
0.03, 52.06, 39.00, 7.67
0.03, 52.84, -12.00, 7.64
0.03, 53.92, -13.00, 7.64
0.03, 55.24, -12.00, 7.64
0.03, 56.79, -13.00, 7.64
0.03, 58.55, -13.00, 7.64
0.03, 60.49, -13.00, 7.65
0.03, 62.60, -13.00, 7.64
0.03, 64.87, -15.00, 7.64
0.03, 67.27, -17.00, 7.64
0.03, 69.80, -17.00, 7.64
0.03, 72.44, -16.00, 7.65
0.03, 74.91, -17.00, 1.79
0.03, 77.51, -15.00, 7.65
0.03, 80.20, -14.00, 7.64
0.03, 82.98, -14.00, 7.65
0.03, 85.85, -13.00, 7.64
0.03, 88.78, -12.00, 7.64
0.03, 90.00, -15.00, 7.65
0.05, 90.00, -17.00, 0.85
0.05, 90.00, -16.00, 0.87
0.05, 90.00, -15.00, 0.88
0.05, 90.00, -11.00, 0.76
0.03, 90.00, 4.00, 1.27
0.05, 89.93, 14.00, 0.21
0.03, 89.87, 21.00, 0.18
0.03, 89.78, 23.00, 0.14
0.03, 89.68, 19.00, 0.13
0.03, 89.55, 29.00, 0.09
0.03, 89.41, 42.00, 0.11
0.03, 89.24, 52.00, -0.02
0.03, 89.06, 59.00, 0.16
0.03, 88.87, 63.00, 0.11
0.03, 88.67, 62.00, 0.16
0.03, 88.47, 64.00, 0.33
0.03, 88.25, 67.00, 0.14
0.03, 88.03, 83.00, 0.01
0.03, 87.80, 59.00, 0.24
0.03, 87.56, 84.00, 0.01
0.03, 87.30, 83.00, 0.01
0.03, 87.05, 60.00, 0.21
0.03, 86.79, 83.00, 0.01
0.03, 86.51, 83.00, 0.03
0.03, 86.23, 84.00, -0.02
0.03, 85.93, 83.00, 0.01
0.03, 85.64, 83.00, 0.03
0.03, 85.34, 83.00, 0.03
0.03, 85.04, 82.00, 0.01
0.03, 84.73, 74.00, 0.03
0.03, 84.42, 82.00, 0.01
0.03, 84.10, 82.00, 0.01
0.03, 83.79, 82.00, 0.01
0.03, 83.47, 82.00, -0.01
0.03, 83.13, 81.00, 0.01
0.03, 82.79, 79.00, -0.50
0.03, 82.43, 80.00, 0.03
0.03, 82.09, 79.00, -0.01
0.03, 81.74, 79.00, 0.03
0.03, 81.40, 79.00, 0.03
0.03, 81.06, 79.00, 0.01
0.03, 80.72, 79.00, 0.01
0.03, 80.39, 79.00, 0.01
0.03, 80.05, 78.00, 0.01
0.03, 79.72, 77.00, 0.03
0.03, 79.39, 77.00, 0.01
0.03, 79.07, 77.00, 0.01
0.03, 78.74, 77.00, 0.03
0.03, 78.42, 77.00, 0.03
0.03, 78.10, 77.00, -0.01
0.03, 77.77, 76.00, 0.03
0.03, 77.46, 76.00, 0.03
0.03, 77.14, 75.00, -0.01
0.03, 76.82, 75.00, 0.03
0.03, 76.53, 48.00, 0.41
0.03, 76.24, 74.00, 0.03
0.03, 75.95, 74.00, 0.01
0.03, 75.68, 48.00, 0.19
0.03, 75.40, 73.00, 0.03
0.03, 75.12, 72.00, 0.03
0.03, 74.84, 73.00, 0.01
0.03, 74.57, 72.00, 0.01
0.03, 74.30, 72.00, 0.01
0.03, 74.02, 72.00, 0.01
0.03, 73.75, 72.00, 0.03
0.03, 73.48, 72.00, 0.01
0.03, 73.21, 71.00, 0.01
0.03, 72.95, 71.00, 0.03
0.03, 72.68, 70.00, -0.01
0.03, 72.41, 70.00, 0.03
0.03, 72.15, 69.00, 0.03
0.03, 71.89, 69.00, 0.03
0.03, 71.64, 69.00, 0.01
0.03, 71.38, 69.00, 0.01
0.03, 71.13, 68.00, 0.04
0.03, 70.88, 68.00, -0.01
0.03, 70.62, 68.00, 0.01
0.03, 70.37, 66.00, -0.01
0.03, 70.12, 66.00, 0.01
0.03, 69.88, 66.00, 0.03
0.03, 69.64, 67.00, 0.01
0.03, 69.40, 67.00, 0.01
0.03, 69.18, 18.00, 0.41
0.03, 68.96, 66.00, 0.01
0.03, 68.74, 66.00, 0.01
0.03, 68.53, 23.00, 0.19
0.03, 68.32, 65.00, 0.03
0.03, 68.11, 65.00, 0.01
0.03, 67.90, 65.00, -0.02
0.03, 67.68, 65.00, 0.01
0.03, 67.47, 65.00, 0.01
0.03, 67.26, 64.00, 0.03
0.03, 67.06, 64.00, 0.03
0.03, 66.85, 64.00, 0.01
0.03, 66.65, 64.00, 0.01
0.03, 66.45, 64.00, -0.01
0.03, 66.24, 64.00, 0.01
0.03, 66.04, 64.00, 0.03
0.03, 65.84, 64.00, 0.01
0.03, 65.65, 23.00, 0.18
0.03, 65.46, 64.00, 0.03
0.03, 65.27, 64.00, 0.03
0.03, 65.08, 64.00, 0.01
0.03, 64.90, 64.00, 0.03
0.03, 64.71, 63.00, -0.01
0.03, 64.52, 62.00, 0.01
0.03, 64.34, 61.00, 0.03
0.03, 64.16, 61.00, 0.03
0.03, 63.98, 61.00, 0.03
0.03, 63.80, 61.00, 0.03
0.03, 63.63, 60.00, 0.04
0.03, 63.45, 60.00, 0.03
0.03, 63.28, 60.00, 0.03
0.03, 63.11, 60.00, 0.03
0.03, 62.94, 60.00, 0.03
0.03, 62.78, 60.00, 0.01
0.03, 62.61, 60.00, -0.02
0.03, 62.44, 59.00, 0.03
0.03, 62.27, 59.00, 0.01
0.03, 62.11, 59.00, 0.03
0.03, 61.95, 59.00, 0.03
0.03, 61.79, 59.00, 0.03
0.03, 61.63, 58.00, 0.03
0.03, 61.47, 58.00, 0.03
0.03, 61.32, 58.00, 0.03
0.03, 61.16, 57.00, 0.01
0.03, 61.01, 58.00, 0.03
0.03, 60.86, 57.00, 0.03
0.03, 60.71, 58.00, 0.03
0.03, 60.57, 57.00, 0.03
0.03, 60.42, 57.00, 0.04
0.03, 60.28, 57.00, 0.01
0.03, 60.14, 57.00, 0.01
0.03, 59.99, 57.00, 0.01
0.03, 59.85, 57.00, 0.03
0.03, 59.72, 57.00, 0.03
0.03, 59.58, 57.00, 0.03
0.03, 59.44, 57.00, 0.03
0.03, 59.31, 57.00, 0.03
0.03, 59.17, 57.00, 0.01
0.03, 59.04, 57.00, 0.03
0.03, 58.91, 57.00, 0.03
0.03, 58.78, 57.00, 0.03
0.03, 58.66, 56.00, 0.03
0.03, 58.53, 56.00, 0.04
0.03, 58.41, 56.00, 0.04
0.03, 58.29, 55.00, 0.03
0.03, 58.17, 56.00, 0.03
0.03, 58.05, 56.00, 0.01
0.03, 57.93, 56.00, 0.03
0.03, 57.80, 55.00, -0.28
0.03, 57.66, 55.00, 0.03
0.03, 57.54, 55.00, 0.03
0.03, 57.41, 55.00, 0.03
0.03, 57.29, 55.00, 0.03
0.03, 57.17, 55.00, 0.04
0.03, 57.06, 55.00, 0.03
0.03, 56.94, 55.00, 0.01
0.03, 56.84, 9.00, 0.46
0.03, 56.75, 55.00, 0.03
0.03, 56.66, 54.00, 0.03
0.03, 56.56, 54.00, 0.01
0.03, 56.46, 54.00, 0.01
0.03, 56.37, 54.00, 0.03
0.03, 56.27, 54.00, 0.03
0.03, 56.18, 53.00, 0.03
0.03, 56.08, 54.00, 0.01
0.03, 55.99, 54.00, 0.01
0.03, 55.89, 54.00, 0.01
0.03, 55.80, 54.00, -0.01
0.03, 55.70, 53.00, 0.01
0.03, 55.61, 53.00, 0.03
0.03, 55.51, 53.00, 0.03
0.03, 55.42, 53.00, 0.03
0.03, 55.33, 53.00, 0.03
0.03, 55.25, 7.00, 0.28
0.03, 55.17, 53.00, 0.03
0.03, 55.09, 53.00, 0.03
0.03, 55.01, 53.00, 0.03
0.03, 54.93, 53.00, 0.03
0.03, 54.85, 53.00, 0.01
0.03, 54.78, 6.00, 0.26
0.03, 54.72, 52.00, 0.01
0.03, 54.64, 52.00, 0.01
0.03, 54.57, 52.00, 0.03
0.03, 54.50, 52.00, 0.01
0.03, 54.43, 52.00, 0.03
0.03, 54.35, 52.00, 0.03
0.03, 54.28, 52.00, 0.03
0.03, 54.21, 52.00, 0.01
0.03, 54.14, 52.00, 0.03
0.03, 54.06, 52.00, 0.03
0.03, 53.99, 52.00, 0.01
0.03, 53.91, 52.00, -0.09
0.03, 53.83, 51.00, 0.03
0.03, 53.76, 51.00, 0.03
0.03, 53.68, 51.00, 0.03
0.03, 53.61, 51.00, 0.03
0.03, 53.53, 51.00, 0.01
0.03, 53.46, 51.00, 0.03
0.03, 53.39, 51.00, 0.01
0.03, 53.32, 51.00, 0.03
0.03, 53.25, 51.00, 0.03
0.03, 53.17, 51.00, 0.01
0.03, 53.10, 51.00, 0.03
0.03, 53.03, 51.00, 0.03
0.03, 52.96, 51.00, 0.01
0.03, 52.89, 51.00, -0.04
0.03, 52.82, 51.00, 0.03
0.03, 52.75, 50.00, 0.03
0.03, 52.68, 50.00, 0.01
0.03, 52.61, 50.00, 0.03
0.03, 52.55, 51.00, 0.03
0.03, 52.48, 50.00, 0.03
0.03, 52.42, 50.00, 0.03
0.03, 52.35, 50.00, 0.01
0.03, 52.29, 50.00, 0.03
0.03, 52.23, 50.00, 0.03
0.03, 52.16, 50.00, 0.03
0.03, 52.10, 50.00, 0.04
0.03, 52.04, 50.00, 0.03
0.03, 51.98, 51.00, 0.01
0.03, 51.93, 51.00, 0.03
0.03, 51.87, 50.00, 0.01
0.03, 51.81, 49.00, 0.03
0.03, 51.75, 49.00, 0.03
0.03, 51.70, 49.00, 0.03
0.03, 51.64, 49.00, 0.01
0.03, 51.58, 49.00, 0.03
0.03, 51.53, 49.00, 0.03
0.03, 51.47, 49.00, 0.01
0.03, 51.42, 49.00, -0.02
0.03, 51.36, 50.00, -0.01
0.03, 51.30, 49.00, 0.01
0.03, 51.24, 49.00, -0.01
0.03, 51.19, 50.00, -0.01
0.03, 51.13, 49.00, 0.01
0.03, 51.07, 49.00, 0.03
0.03, 51.02, 49.00, 0.01
0.03, 50.96, 49.00, 0.03
0.03, 50.92, 2.00, 0.21
0.03, 50.87, 49.00, 0.03
0.03, 50.83, 49.00, 0.03
0.03, 50.79, 3.00, 0.21
0.03, 50.76, 49.00, 0.01
0.03, 50.72, 49.00, 0.03
0.03, 50.69, 4.00, 0.19
0.03, 50.66, 49.00, 0.03
0.03, 50.63, 49.00, 0.03
0.03, 50.61, 45.00, 0.19
0.03, 50.58, 49.00, 0.03
0.03, 50.55, 49.00, 0.03
0.03, 50.52, 49.00, -0.06
